exp_id;peak_id;year;season;host;route1;route2;route3;route4;nation;leaders;sponsor;success1;success2;success3;success4;ascent1;ascent2;ascent3;ascent4;claimed;disputed;countries;approach;bc_date;summit_date;summit_time;summit_days;tot_days;term_date;term_reason;term_note;high_point;traverse;ski;parapente;camps;rope;tot_members;summit_members;summiter_deaths;tot_hired;summit_hired;hired_deaths;no_hired;o2_used;o2_none;o2_climb;o2_descent;o2_sleep;o2_medical;o2_taken;o2_unkwn;other_smts;campsites;accidents;achievment;agency;comrte;stdrte;primrte;primmem;primref;primid;chksum;peak_name;peak_height
CHOY10115;CHOY;2010;1;2;NW side;;;;Russia;Alexander Shismov;Independent on Cho Oyu;FALSE;FALSE;FALSE;FALSE;;;;;FALSE;FALSE;;Zhangmu->Nyalam->Tingri;15-04-10;04-05-10;;19;32;17-05-10;4;Abandoned at 7200m due to very strong wind;7200;FALSE;FALSE;FALSE;2;0;1;0;0;1;0;0;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;BC(15/04,4300m),ABC(19/04,5700m),C1(22/04,6400m),C1.5(02/05,6800m),C2(04/05,7200m),xxx(04/05,7200m);;;Kamaz Travels (Monterosa Treks pmt);TRUE;TRUE;FALSE;FALSE;FALSE;;2460886;Cho Oyu;8188
CHOY10110;CHOY;2010;1;2;NW side;;;;Spain;Lucia Lopez;Cho Oyu International Expedition;FALSE;FALSE;FALSE;FALSE;;;;;FALSE;FALSE;;Zhangmu->Nyalam->Tingri;14-04-10;22-05-10;;38;42;26-05-10;4;Abandoned at 8049m due to tiredness and high wind;8049;FALSE;FALSE;FALSE;3;0;3;0;0;1;0;0;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;BC(14/04,5000m),ABC(18/04,5700m),C1(24/04,6400m),C1.5(02/05,6800m),C2(28/04,7150m),C3(21/05,7500m),xxx(22/05,8049m);;;Monterosa Treks;TRUE;TRUE;FALSE;FALSE;FALSE;;2460904;Cho Oyu;8188
CHOY10116;CHOY;2010;1;2;NW side;;;;Russia;Sergei Nikitin;International Cho Oyu Expedition;FALSE;FALSE;FALSE;FALSE;;;;;FALSE;FALSE;;Zhangmu->Nyalam->Tingri;15-04-10;02-05-10;;17;0;  -   -;6;Abandoned at 6800m due to unexplained death;6800;FALSE;FALSE;FALSE;1;0;1;0;1;0;0;0;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;BC(15/04,4300m),ABC(19/04,5700m),C1(6400m),C1.5(02/05,6800m),xxx(02/05,6800m);;;Monterosa Treks;TRUE;TRUE;FALSE;FALSE;FALSE;;2460884;Cho Oyu;8188
CHOY10301;CHOY;2010;3;2;NW side;;;;Italy;Adriano Favre;Valle d'Aosta Campo Base Cho Oyu Expedition;FALSE;FALSE;FALSE;FALSE;;;;;FALSE;FALSE;;;07-09-10;20-09-10;;13;23;30-09-10;5;Abandoned at 7200m due to high wind forecast above Yellow Band, bad condition of mountain, no fixed rope;7200;FALSE;FALSE;FALSE;2;0;6;0;0;0;0;0;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;BC(07/09,4800m),ABC(10/09,5550m),C1(15/09,6400m),C2(20/09,7200m),xxx(20/09,7200m);;;Campobase Treks;TRUE;TRUE;FALSE;FALSE;FALSE;;2461025;Cho Oyu;8188
DHA110101;DHA1;2010;1;1;NE Ridge;;;;Austria;Stephan Keck;Alpinist at Dhaulagiri Ski Expedition;FALSE;FALSE;FALSE;FALSE;;;;;FALSE;FALSE;;Marpha->Damphus;20-04-10;29-04-10;;9;24;14-05-10;4;Abandoned at 6650m due to too much wind;6650;FALSE;FALSE;FALSE;2;0;2;0;0;0;0;0;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;BC(20/04,4650m),C1(25/04,5800m),C2(29/04,6650m),xxx(29/04,6650m);;;Active Holiday Nepal Treks;FALSE;TRUE;FALSE;FALSE;FALSE;;2461196;Dhaulagiri I;8167
DHA110102;DHA1;2010;1;1;NE Ridge;;;;Switzerland;Richard Bolt;Kobler & Partner Dhaulagiri Jubilaeums Expedition 2010;FALSE;FALSE;FALSE;FALSE;;;;;FALSE;FALSE;Austria, Germany, Italy;Darbang;21-04-10;29-04-10;;8;34;25-05-10;5;Abandoned at 6650m due to avalanche danger;6650;FALSE;FALSE;FALSE;2;0;13;0;0;5;0;0;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;BC(21/04,4650m),C1(25/04,5750m),C2(29/04,6650m),xxx(29/04,6650m);;;Active Holiday Nepal Treks;FALSE;TRUE;FALSE;FALSE;FALSE;;2461196;Dhaulagiri I;8167
DHA110103;DHA1;2010;1;1;NE Ridge;;;;France;Francois Marsigny;Marsigny Dhaulagiri Expedition;FALSE;FALSE;FALSE;FALSE;;;;;FALSE;FALSE;;Via French Pass;25-04-10;27-04-10;;2;4;29-04-10;5;Abandoned at 5800m due to bad weather and danger of serac fall;5800;FALSE;FALSE;FALSE;1;0;2;0;0;1;0;0;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;BC(25/04,4700m),C1(27/04,5800m),xxx(27/04,5800m);;;Thamserku Trekking (Tseringma Treks pmt);FALSE;TRUE;FALSE;FALSE;FALSE;;2461194;Dhaulagiri I;8167
DHA110104;DHA1;2010;1;1;NE Ridge;;;;Iran;Mahmoud Shoaei;Dhaulagiri Iranian Expedition;TRUE;FALSE;FALSE;FALSE;151;;;;FALSE;FALSE;;Fly to Pokhara, bus to Beni->Darvan->Bagar->Dovan->Italian BC;26-03-10;26-04-10;1136;31;35;30-04-10;1;;8167;FALSE;FALSE;FALSE;3;1000;12;5;0;4;1;0;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;BC(26/04,4750m),C1(05/04,5850m),C2(11/04,6800m),C3(25/04,7250m),Smt(26/04);;1st successful Iranian expedition;Thamserku Trekking;FALSE;TRUE;FALSE;FALSE;FALSE;;2461193;Dhaulagiri I;8167
DHA110105;DHA1;2010;1;1;NE Ridge;;;;China;Yang Chun-Feng;Chinese Dhaulagiri Expedition;TRUE;FALSE;FALSE;FALSE;152;;;;FALSE;FALSE;;Beni->Myagdi Khola->Italian BC;18-04-10;13-05-10;1230;25;27;15-05-10;1;;8167;FALSE;FALSE;FALSE;3;1200;9;8;3;9;8;0;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Climbed Annapurna I (ANN1-101-11);BC(18/04,4650m),C1(22/04,5700m),C2(11/05,6700m),C3(12/05,7500m),Smt(13/05);;;Tseringma Treks;FALSE;TRUE;FALSE;FALSE;FALSE;;2461210;Dhaulagiri I;8167
GAUG10201;GAUG;2010;2;1;;;;;USA;Peter Athans;;FALSE;FALSE;FALSE;FALSE;;;;;FALSE;FALSE;;;  -   -;  -   -;;0;0;  -   -;11;;0;FALSE;FALSE;FALSE;0;0;6;0;0;0;0;0;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;Sherpa Shangri-La Trekking;FALSE;FALSE;FALSE;FALSE;FALSE;;2325;Gaugiri;6110
HIML10101;HIML;2010;1;1;W Ridge;;;;Peru;Gabriel Filippi;Two to Himlung;FALSE;FALSE;FALSE;FALSE;;;;;FALSE;FALSE;Canada;Koto->Phu;29-04-10;02-05-10;;3;5;04-05-10;10;Abandoned at 5800m due to impassible crevasse;5800;FALSE;FALSE;FALSE;1;0;2;0;0;0;0;0;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Attempted Everest (EVER-101-75, EVER-101-76);BC(29/04,4800m),ABC(30/04,5200m),C1(01/05,5500m),xxx(02/05,5800m);;;Mountain Tribes Trekking;FALSE;FALSE;FALSE;FALSE;FALSE;;2457734;Himlung Himal;7126
HIML10102;HIML;2010;1;1;SW Ridge;;;;S Korea;Lee Sang-Bae;2010 Korea Himalaya Himlung Expedition;FALSE;FALSE;FALSE;FALSE;;;;;FALSE;FALSE;;Besisahar->Tal->Koto->Dharmasala->Kyang->Phu;24-04-10;30-04-10;;6;18;12-05-10;5;;5900;FALSE;FALSE;FALSE;1;7000;14;0;0;3;0;0;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;BC(24/04,4800m),C1(27/04,5600m),xxx(30/04,5900m);;;Asian Trekking;FALSE;FALSE;FALSE;FALSE;FALSE;;2457732;Himlung Himal;7126
HIML10103;HIML;2010;1;1;SW Ridge;;;;Germany;Hans Honold;Kobler & Partner Himlung Expedition 2010;TRUE;FALSE;FALSE;FALSE;34th;;;;FALSE;FALSE;Austria;Koto->Phu;07-05-10;17-05-10;1530;10;14;21-05-10;1;;7126;FALSE;FALSE;FALSE;2;200;6;4;0;3;3;0;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;BC(07/05,4800m),C1(09/05,5400m),C2(14/05,6050m),Smt(17/05);;;Active Holiday Nepal Treks;FALSE;FALSE;FALSE;FALSE;FALSE;;2457749;Himlung Himal;7126
KANG10101;KANG;2010;1;1;SW Face;;;;S Korea;Hong Bo-Seong;Dynamic Busan Kangchenjunga & Annapurna Expedition;TRUE;FALSE;FALSE;FALSE;79th;;;;FALSE;FALSE;;Fly to Biratnagar, bus to Phidim->Tharpu->Dovan->Yamphudin->Ramje;24-03-10;29-04-10;1325;36;38;01-05-10;1;;8586;FALSE;FALSE;FALSE;3;3700;4;2;0;2;2;0;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;;BC(24/03,5400m),C1(03/04,6300m),C2(04/04,6800m),C3(12/04,7550m),Smt(29/04);;;Windhorse Trekking;FALSE;TRUE;FALSE;FALSE;FALSE;;2457821;Kangchenjunga;8586
KOJI10101;KOJI;2010;1;1;E Face of S Ridge;;;;Japan;Michihiro Honda;Team Honda to Kojichuwa Chuli;TRUE;FALSE;FALSE;FALSE;1st;;;;FALSE;FALSE;;;15-05-10;25-05-10;1900;10;14;29-05-10;1;;6439;FALSE;FALSE;FALSE;2;0;5;3;0;0;0;0;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;BC(15/05,3600m),ABC(21/05,4600m),C1(24/05,5100m),C2(24/05,5300m),Smt(25/05);;1st ascent;Cosmo Treks;FALSE;FALSE;FALSE;FALSE;FALSE;;2457982;Kojichuwa Chuli;6439
KYR110101;KYR1;2010;1;1;W Ridge-S Face;;;;Japan;Yoshichika Yamada;Japanese CCA Club Kyungga Ri Expedition 2010;FALSE;FALSE;FALSE;FALSE;;;;;FALSE;FALSE;;Syabru Besi->Riverside->Kyangin Gompa->Langshisa Kharka;25-03-10;31-03-10;;6;13;07-04-10;4;Abandoned at 5860m due to bad weather and lack of rope;5860;FALSE;FALSE;FALSE;2;750;4;0;0;2;0;0;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;BC(25/03,4400m),ABC(26/03,5020m),C1(27/03,5500m),C2(31/03,5860m),xxx(31/03,5860m);;;Nireekha Treks;FALSE;FALSE;FALSE;FALSE;FALSE;;2457927;Kyungka Ri 1;6599
LHOT10101;LHOT;2010;1;1;W Face;;;;USA;Joby Ogwyn;Everest Wingsuit Expedition 2010;FALSE;FALSE;FALSE;FALSE;;;;;FALSE;FALSE;;;30-04-10;07-05-10;;7;8;08-05-10;12;Abandoned at 6400m (never really intended to summit);6400;FALSE;FALSE;FALSE;1;0;1;0;0;0;0;0;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;BC(30/04,5350m),C1(06/05,5900m),xxx(07/05,6400m);;;Himalayan Guides;FALSE;TRUE;FALSE;FALSE;FALSE;;2458054;Lhotse;8516
LHOT10102;LHOT;2010;1;1;W Face;;;;Russia;Alexei Bolotov;Lhotse Expedition;TRUE;FALSE;FALSE;FALSE;;;;;FALSE;FALSE;New Zealand;Pangboche;10-04-10;16-05-10;1815;36;39;19-05-10;1;;8516;FALSE;FALSE;FALSE;4;300;14;1;1;0;0;0;TRUE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;;BC(10/04,5300m),C1(15/04,6000m),C2(16/04,6400m),C3(22/04,7100m),C4(15/05,7800m),Smt(16/05);Duganov at C4 of HAPE or HACE;;Cho Oyu Trekking;FALSE;TRUE;FALSE;FALSE;FALSE;;2458063;Lhotse;8516
LHOT10103;LHOT;2010;1;1;W Face;;;;USA;Dick Morse;US Lhotse Expedition;FALSE;FALSE;FALSE;FALSE;;;;;FALSE;FALSE;;Pangboche;21-03-10;15-05-10;;55;25;15-04-10;8;Abandoned at 7900m due to no tent at C4;7900;FALSE;FALSE;FALSE;3;200;1;0;0;1;0;0;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Attempted Ama Dablam (AMAD-101-08);BC(16/04,5350m),C2(22/04,6400m),C3(26/04,7100m),C4(06/05,7900m),xxx(15/05,7900m);;;Peak Promotion;FALSE;TRUE;FALSE;FALSE;FALSE;;2458062;Lhotse;8516
LHOT10104;LHOT;2010;1;1;W Face;;;;Spain;Catalina Quesada;Lhotse Female Andalusian Expedition;FALSE;FALSE;FALSE;FALSE;;;;;FALSE;FALSE;;Phakding->Namche->Tengboche->Pheriche->Lobuche;23-04-10;16-05-10;;23;28;21-05-10;5;Abandoned at 7600m due to icy snow conditions and no fixed ropes;7600;FALSE;FALSE;FALSE;2;0;1;0;0;1;0;0;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;BC(23/04,5300m),C1(29/04,6100m),C2(30/04,6500m),xxx(16/05,7600m);;;Monterosa Treks;FALSE;TRUE;FALSE;FALSE;FALSE;;2458063;Lhotse;8516
LHOT10105;LHOT;2010;1;1;S Col-W Face;;;;Mexico;David Liano;Asian Trekking Eco-Everest Expedition 2010;TRUE;FALSE;FALSE;FALSE;;;;;FALSE;FALSE;;;18-05-10;23-05-10;1100;5;8;26-05-10;1;;8516;FALSE;FALSE;FALSE;3;0;1;0;0;1;1;0;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Climbed Everest South (EVER-101-15) and attempted Everest North (EVER-101-26);BC(18/05,5300m),C2(19/05,6400m),C3(20/05,7000m),C4(22/05,7800m),Smt(23/05);;;Asian Trekking;FALSE;FALSE;FALSE;FALSE;FALSE;EVER10115;2458070;Lhotse;8516
LHOT10106;LHOT;2010;1;1;W Face;;;;USA;Cleo Weidlich;Asian Trekking Eco-Everest Expedition 2006;FALSE;FALSE;FALSE;FALSE;;;;;FALSE;FALSE;;Pangboche;12-05-10;24-05-10;;12;15;27-05-10;5;Abandoned at 8218m due to bad snow conditions, no fixed rope;8218;FALSE;FALSE;FALSE;4;75;1;0;0;1;0;0;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;Climbed Everest (EVER-101-16);BC(12/05,5350m),C1(13/05,6100m),C2(14/05,6400m),C3(15/05,7400m),C4(23/05,7700m),xxx(24/05,8218m);;;Asian Trekking;FALSE;TRUE;FALSE;FALSE;FALSE;EVER10116;2458071;Lhotse;8516
LHOT10107;LHOT;2010;1;1;W Face;;;;Canada;Meagan McGrath;Meagan McGrath Adventurer Expedition 2010 to Lhotse;TRUE;FALSE;FALSE;FALSE;;;;;FALSE;FALSE;;;15-04-10;23-05-10;1030;38;41;26-05-10;1;;8516;FALSE;FALSE;FALSE;4;800;1;1;0;1;1;0;FALSE;TRUE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;;BC(15/04,5350m),C1(20/04,6100m),C2(21/04,6400m),C3(28/04,7100m),C4(21/05,7750m),Smt(23/05);;;Asian Trekking;FALSE;TRUE;FALSE;FALSE;FALSE;;2458070;Lhotse;8516
LHOT10108;LHOT;2010;1;1;W Face;;;;Argentina;Matias Erroz;Argentinian on Lhotse;TRUE;FALSE;FALSE;FALSE;;;;;FALSE;FALSE;;Phakding->Namche->Pangboche->Lobuche;06-05-10;23-05-10;0530;17;21;27-05-10;1;;8516;FALSE;FALSE;FALSE;3;0;1;1;0;0;0;0;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;BC(06/05,5300m),C2(12/05,6200m),C3(15/05,6700m),C4(22/05,7900m),Smt(23/05);;1st Argentinian to top without oxygen;High Altitude Dreams;FALSE;TRUE;FALSE;FALSE;FALSE;;2458070;Lhotse;8516
LHOT10109;LHOT;2010;1;1;W Face;;;;Italy;Tamara Lunger;Everest-Lhotse 2010;TRUE;FALSE;FALSE;FALSE;;;;;FALSE;FALSE;;Pangboche;07-04-10;23-05-10;1023;46;49;26-05-10;1;;8516;FALSE;FALSE;FALSE;3;400;1;1;0;1;1;0;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Island Peak;BC(07/04,5350m),C2(13/04,6400m),C3(01/05,7150m),C4(22/05,7900m),Smt(23/05);;;Cho Oyu Trekking;FALSE;TRUE;FALSE;FALSE;FALSE;;2458070;Lhotse;8516
LHOT10110;LHOT;2010;1;1;W Face;;;;Finland;Tomi Myllys;Everest-Lhotse 2010;FALSE;FALSE;FALSE;FALSE;;;;;FALSE;FALSE;;;05-04-10;22-05-10;;47;51;26-05-10;8;Abandoned at 7900m due to no fixed rope;7900;FALSE;FALSE;FALSE;4;150;2;0;0;0;0;0;TRUE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;;BC(05/04,5350m),C1(17/04,6100m),C2(21/04,6400m),C3(30/04,7100m),C4(21/05,7750m),xxx(22/05,7900m);;;Thamserku Trekking;FALSE;TRUE;FALSE;FALSE;FALSE;;2458069;Lhotse;8516
LHOT10111;LHOT;2010;1;1;W Face;;;;Sweden;Annelie Pompe;Fisherman's Friends Swedish Expedition to Lhotse;FALSE;FALSE;FALSE;FALSE;;;;;FALSE;FALSE;;Pangboche;  -   -;  -   -;;0;0;  -   -;11;;0;FALSE;FALSE;FALSE;0;0;1;0;0;0;0;0;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;Rolwaling Excursion;FALSE;TRUE;FALSE;FALSE;FALSE;;2730;Lhotse;8516
LHOT10112;LHOT;2010;1;1;"N Ridge-W Face up; W Face down";;;;Kazakhstan;Maxut Zhumayev;Kazakhstan Military Expedition to Lhotse;TRUE;FALSE;FALSE;FALSE;;;;;FALSE;FALSE;;;25-04-10;16-05-10;1300;21;25;20-05-10;1;;8516;FALSE;FALSE;FALSE;4;50;7;3;0;0;0;0;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;BC(25/04),C1(28/04,6100m),C2(29/04,6550m),C3(05/05,7300m),C4(15/05,7900m),Smt(16/05);;;Asian Trekking;FALSE;FALSE;FALSE;FALSE;FALSE;;2458063;Lhotse;8516
LHOT10113;LHOT;2010;1;1;W Face;;;;Spain;Eva Maria Zarzuelo;;TRUE;FALSE;FALSE;FALSE;;;;;FALSE;FALSE;;;19-04-10;23-05-10;1000;34;0;  -   -;1;;8516;FALSE;FALSE;FALSE;4;0;1;1;0;0;0;0;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;BC(19/04,5300m),C1(21/04,6100m),C2(22/04,6400m),C3(01/05,7400m),C4(22/05,7800m),Smt(23/05);Zarzuelo fell into icefall about 30m;;Monterosa Treks;FALSE;TRUE;FALSE;FALSE;FALSE;;2458070;Lhotse;8516
LHOT10114;LHOT;2010;1;1;W Face;;;;USA;Mike Hamill;International Mountain Guides (IMG) Lhotse Expedition;TRUE;FALSE;FALSE;FALSE;;;;;FALSE;FALSE;Japan;;11-04-10;23-05-10;1015;42;44;25-05-10;1;;8516;FALSE;FALSE;FALSE;4;0;3;1;0;4;4;0;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;;BC(11/04,5350m),C1(20/04,5960m),C2(22/04,6500m),C3(03/05,7300m),C4(22/06,7927m),Smt(23/05);Tsuzuki's inner ear problem;;Beyul Adventure;FALSE;TRUE;FALSE;FALSE;FALSE;;2458070;Lhotse;8516
LHOT10115;LHOT;2010;1;1;W Face;;;;Finland;Josette Valloton;International Everest-Lhotse Expedition;FALSE;FALSE;FALSE;FALSE;;;;;FALSE;FALSE;Switzerland;;08-04-10;25-05-10;;47;49;27-05-10;5;Abandoned at C3 due to avalanching;7300;FALSE;FALSE;FALSE;3;200;3;0;0;1;0;0;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;BC(08/04,5350m),C1(21/04,6000m),C2(22/04,6500m),C3(25/05,7300m),xxx(25/05,7300m);;;Everest Parivar;FALSE;TRUE;FALSE;FALSE;FALSE;;2458072;Lhotse;8516
LHOT10116;LHOT;2010;1;1;W Face;;;;USA;Cory Richards;Independent on Lhotse;TRUE;FALSE;FALSE;FALSE;;;;;FALSE;FALSE;;;  -   -;23-05-10;0630;0;0;25-05-10;1;;8516;FALSE;FALSE;FALSE;3;0;1;1;0;0;0;0;TRUE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;;BC(5350m),C2(18/05,6400m),C3(21/05,7200m),C4(22/05,8000m),Smt(23/05);;;Peak Promotion;FALSE;TRUE;FALSE;FALSE;FALSE;;2458070;Lhotse;8516
MAKA10101;MAKA;2010;1;1;Makalu La-NW Ridge;;;;USA;John Gray;Two Americans to Makalu;FALSE;FALSE;FALSE;FALSE;;;;;FALSE;FALSE;;Tumlingtar;20-04-10;07-05-10;;17;27;17-05-10;4;Abandoned at 7450m due to bad weather, running out of time;7450;FALSE;FALSE;FALSE;2;0;2;0;0;1;0;0;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;BC(20/04,4812m),ABC(22/04,5570m),C1(30/04,6100m),C2(01/05,6700m),xxx(07/05,7450m);;;Thamserku Trekking;FALSE;TRUE;FALSE;FALSE;FALSE;;2458279;Makalu;8485
MAKA10102;MAKA;2010;1;1;Makalu La-NW Ridge;;;;Australia;Blair Falahey;An Aussie on Makalu;FALSE;FALSE;FALSE;FALSE;;;;;FALSE;FALSE;;;20-04-10;24-05-10;1400;34;37;27-05-10;5;Abandoned at 8455m due to dangerous climbing conditions and bad weather;8455;FALSE;FALSE;FALSE;4;0;1;0;0;1;0;0;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;;BC(20/04,4700m),ABC(22/04,5600m),C1(29/04,6200m),C2(05/05,6700m),C3(22/05,7400m),C4(23/05,7800m),xxx(24/05,8455m);;;Thamserku Trekking;FALSE;TRUE;FALSE;FALSE;FALSE;;2458296;Makalu;8485
MAKA10103;MAKA;2010;1;1;Makalu La-NW Ridge;;;;France;Alexia Zuberer;Makalu 2010 Expedition;TRUE;FALSE;FALSE;FALSE;117;;;;FALSE;FALSE;Switzerland;;24-04-10;23-05-10;1730;29;31;25-05-10;1;;8485;FALSE;FALSE;FALSE;4;0;6;3;0;2;2;0;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;;BC(24/04,5700m),C1(27/04,6400m),C2(02/05,6800m),C3(06/05,7500m),C4(22/05,7600m),Smt(23/05);;;Rolwaling Excursion;FALSE;TRUE;FALSE;FALSE;FALSE;;2458295;Makalu;8485
MAKA10104;MAKA;2010;1;1;Makalu La-NW Ridge;;;;Germany;Luis Stitzinger;Makalu Expedition 2010;TRUE;FALSE;FALSE;FALSE;122;;;;FALSE;FALSE;Italy;Tumlingtar;12-04-10;25-05-10;1230;43;47;29-05-10;1;;8485;FALSE;FALSE;FALSE;4;1200;11;1;0;2;0;0;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;BC(12/04,4850m),ABC(14/04,5600m),C1(24/04,6300m),C2(28/04,6800m),C3(22/05,7400m),C4(23/05,7800m),Smt(25/05);;;International Trekkers (Intrek Asia);FALSE;TRUE;FALSE;FALSE;FALSE;;2458297;Makalu;8485
MAKA10105;MAKA;2010;1;1;SE Ridge;;;;UK;Colin Scott;British Services Makalu Expedition;FALSE;FALSE;FALSE;FALSE;;;;;FALSE;FALSE;;;04-04-10;23-05-10;;49;54;28-05-10;4;Abandoned at 7600m due to bad weather;7600;FALSE;FALSE;FALSE;3;3000;9;0;0;4;0;0;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Climbed Shershon Northwest (SHNW-101-01) (all except Hornby and Jones);BC(04/04,4800m),ABC(10/04,5800m),C1(15/04,6200m),C2(10/05,6700m),C3(20/05,7300m),xxx(23/05,7600m);Colin Scott frostbite;;Summit Nepal Trekking;FALSE;FALSE;FALSE;FALSE;FALSE;;2458295;Makalu;8485
MAKA10106;MAKA;2010;1;1;Makalu La-NW Ridge;;;;Netherlands;Arnold Coster;Outware International Makalu Expedition;TRUE;FALSE;FALSE;FALSE;121;;;;FALSE;FALSE;Greece, Israel, Switzerland, Turkey, UK;;16-04-10;25-05-10;1015;39;41;27-05-10;1;;8485;FALSE;FALSE;FALSE;4;2500;7;4;1;5;2;0;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;;BC(16/04,4750m),ABC(19/04,5750m),C1(25/04,6160m),C2(30/04,7200m),C3(22/05,7450m),C4(23/05,7700m),Smt(25/05);Kiriakakis died during descent from summit;;Everest Parivar;FALSE;TRUE;FALSE;FALSE;FALSE;;2458297;Makalu;8485
MAKA10107;MAKA;2010;1;1;Makalu La-NW Ridge;;;;USA;Will Cross;An American to Makalu;FALSE;FALSE;FALSE;FALSE;;;;;FALSE;FALSE;;Tumlingtar;20-04-10;07-05-10;;17;32;22-05-10;8;Abandoned at 6700m due to no Sherpa support;6700;FALSE;FALSE;FALSE;1;0;1;0;0;0;0;0;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;BC(20/04,4900m),ABC(22/04,5800m),C1(29/04,6200m),xxx(07/05,6700m);;;Thamserku Trekking;FALSE;TRUE;FALSE;FALSE;FALSE;;2458279;Makalu;8485
MAKA10108;MAKA;2010;1;1;Makalu La-NW Ridge;;;;USA;Chris Klinke;2010 Valandre Makalu Expedition;TRUE;FALSE;FALSE;FALSE;118;;;;FALSE;FALSE;;Tumlingtar;24-04-10;23-05-10;1800;29;31;25-05-10;1;;8485;FALSE;FALSE;FALSE;2;500;4;1;0;1;0;0;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;BC(24/04,5700m),C1(6400m),C2(07/05,6800m),C3(7500m),C4(22/05,7600m),Smt(23/05);;;Rolwaling Excursion;FALSE;TRUE;FALSE;FALSE;FALSE;;2458295;Makalu;8485
MAKA10109;MAKA;2010;1;1;Makalu La-NW Ridge;;;;USA;Fabrizio Zangrilli;Field Touring Alpine Makalu Expedition 2010;FALSE;FALSE;FALSE;FALSE;;;;;FALSE;FALSE;Switzerland;;20-04-10;24-05-10;;34;36;26-05-10;4;Abandoned at 7800m due to bad weather, Brupbacher fear of frostbite;7800;FALSE;FALSE;FALSE;4;500;3;0;0;1;0;0;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;;BC(20/04,5650m),C1(22/04,6400m),C2(23/04,6600m),C3(21/05,7500m),C4(22/05,7650m),xxx(24/05,7800m);;;Su-Swagatam Treks;FALSE;TRUE;FALSE;FALSE;FALSE;;2458296;Makalu;8485
